name,sceneId
Stannis Baratheon,395
Davos Seaworth,395
Melisandre,395
Loras Tyrell,395
Daenerys Targaryen,396
Jorah Mormont,396
Spice King,396
Xaro Xhoan Daxos,396
Pyat Pree,396
Silk King,396
Tortured Prisoner,397
Hot Pie,397
Gregor Clegane,397
Gendry,397
The Tickler,397
Lannister Guard,397
Tywin Lannister,398
Arya Stark,398
Hot Pie,398
Gregor Clegane,398
Gendry,398
The Tickler,398
Amory Lorch,398
Tyrion Lannister,399
Lancel Lannister,399
Stannis Baratheon,400
Davos Seaworth,400
Melisandre,401
Davos Seaworth,401
Melisandre,402
Davos Seaworth,402
Catelyn Stark,403
Brienne of Tarth,403
Renly Baratheon,403
Petyr Baelish,404
Loras Tyrell,405
Renly Baratheon,405
Margaery Tyrell,405
Petyr Baelish,405
Myrcella Baratheon,406
Cersei Lannister,407
Tyrion Lannister,407
Bronn,408
Tyrion Lannister,408
Lancel Lannister,408
Davos Seaworth,409
Stannis Baratheon,409
Davos Seaworth,410
Stannis Baratheon,410
Tyrion Lannister,411
Bronn,411
Tyrion Lannister,412
Bronn,412
Protestor,412
Theon Greyjoy,413
Theon Greyjoy,414
Black Lorren,414
Yara Greyjoy,414
Dagmer Cleftjaw,414
Theon Greyjoy,415
Dagmer Cleftjaw,415
Yara Greyjoy,415
Theon Greyjoy,416
Dagmer Cleftjaw,416
Arya Stark,417
Tywin Lannister,417
Reginald Lannister,417
Arya Stark,418
Jaqen H'ghar,418
Arya Stark,419
Jaqen H'ghar,419
Jeor Mormont,420
Jon Snow,420
Samwell Tarly,420
Grenn,420
Eddison Tollett,420
Grenn,421
Samwell Tarly,422
Eddison Tollett,422
Jon Snow,422
Grenn,422
Ghost,422
Tyrion Lannister,423
Hallyne,423
Bronn,423
Daenerys Targaryen,424
Doreah,424
Drogon,424
Daenerys Targaryen,425
Doreah,425
Drogon,425
Irri,425
Viserion,425
Rhaegal,425
Irri,426
Daenerys Targaryen,426
Doreah,426
Qartheen Woman,426
Daenerys Targaryen,427
Kovarro,427
Jorah Mormont,427
Daenerys Targaryen,428
Jorah Mormont,428
Daenerys Targaryen,429
Jorah Mormont,429
Pyat Pree,429
Xaro Xhoan Daxos,429
Jorah Mormont,430
Quaithe,430
Daenerys Targaryen,430
Jorah Mormont,431
Quaithe,431
Brienne of Tarth,432
Catelyn Stark,432
Bran Stark,433
Rickon Stark,433
Maester Luwin,433
Winterfell Shepherd,433
Hodor,433
Bran Stark,434
Rickon Stark,434
Maester Luwin,434
Hodor,434
Rodrik Cassel,434
Osha,434
Osha,435
Hodor,435
Bran Stark,435
Samwell Tarly,436
Grenn,436
Eddison Tollett,436
Jeor Mormont,436
Jon Snow,436
Qhorin Halfhand,436
Xaro Xhoan Daxos,437
Daenerys Targaryen,437
Xaro Xhoan Daxos,438
Daenerys Targaryen,438
Daenerys Targaryen,439
Jorah Mormont,439
Arya Stark,440
Gendry,440
The Tickler,440
Hot Pie,440
Jaqen H'ghar,440
Maester Luwin,441
Theon Greyjoy,442
Bran Stark,442
Dagmer Cleftjaw,442
Theon Greyjoy,443
Bran Stark,443
Bran Stark,444
Theon Greyjoy,444
Hodor,444
Maester Luwin,444
Dagmer Cleftjaw,444
Farlen,444
Osha,444
Rickon Stark,444
Osha,445
Theon Greyjoy,445
Hodor,445
Dagmer Cleftjaw,445
Bran Stark,445
Rodrik Cassel,446
Black Lorren,446
Osha,446
Bran Stark,446
Maester Luwin,446
Hodor,446
Theon Greyjoy,446
Dagmer Cleftjaw,446
Rickon Stark,446
Ghost,447
Jon Snow,447
Qhorin Halfhand,447
Arya Stark,448
Tywin Lannister,448
Amory Lorch,448
Arya Stark,449
Tywin Lannister,449
Petyr Baelish,449
Jon Snow,450
Qhorin Halfhand,450
Ygritte,450
Jon Snow,451
Ygritte,451
Jon Snow,452
Ygritte,452
Myrcella Baratheon,453
High Septon,453
Cersei Lannister,453
Tyrion Lannister,453
Sandor Clegane,453
Tommen Baratheon,453
Tommen Baratheon,454
Joffrey Baratheon,454
Sansa Stark,454
Meryn Trant,454
Joffrey Baratheon,455
Meryn Trant,455
Tommen Baratheon,455
Cersei Lannister,455
Sandor Clegane,455
Sansa Stark,455
Joffrey Baratheon,456
Sandor Clegane,456
Sansa Stark,456
Meryn Trant,456
Cersei Lannister,456
Tyrion Lannister,456
Tommen Baratheon,456
Joffrey Baratheon,457
Sandor Clegane,457
Sansa Stark,457
Meryn Trant,457
Cersei Lannister,457
Tyrion Lannister,457
High Septon,457
Meryn Trant,458
Joffrey Baratheon,458
Cersei Lannister,459
Sansa Stark,460
King's Landing Rioter #1,460
King's Landing Rioter #2,460
King's Landing Rioter #3,460
Joffrey Baratheon,461
Tyrion Lannister,461
Meryn Trant,461
Sansa Stark,462
King's Landing Rioter #1,462
King's Landing Rioter #2,462
King's Landing Rioter #3,462
Joffrey Baratheon,463
Tyrion Lannister,463
Meryn Trant,463
Sansa Stark,464
King's Landing Rioter #1,464
King's Landing Rioter #2,464
King's Landing Rioter #3,464
Sandor Clegane,464
Joffrey Baratheon,465
Tyrion Lannister,465
Meryn Trant,465
Sandor Clegane,465
Sansa Stark,465
Daenerys Targaryen,466
Xaro Xhoan Daxos,466
Kovarro,466
Daenerys Targaryen,467
Xaro Xhoan Daxos,467
Kovarro,467
Spice King,467
Arya Stark,468
Tywin Lannister,468
Arya Stark,469
Arya Stark,470
Amory Lorch,470
Arya Stark,471
Jaqen H'ghar,471
Tywin Lannister,472
Amory Lorch,472
Robb Stark,473
Quent,473
Robb Stark,474
Talisa Maegyr,474
Robb Stark,475
Talisa Maegyr,475
Catelyn Stark,475
Brienne of Tarth,475
Robb Stark,476
Catelyn Stark,476
Brienne of Tarth,476
Roose Bolton,476
Jon Snow,477
Ygritte,477
Robb Stark,478
Catelyn Stark,478
Roose Bolton,478
Theon Greyjoy,479
Osha,479
Sansa Stark,480
Shae,480
Theon Greyjoy,481
Osha,481
Osha,482
Drennan,482
Osha,483
Rickon Stark,483
Hodor,483
Bran Stark,483
Summer,483
Shaggydog,483
Daenerys Targaryen,484
Xaro Xhoan Daxos,484
Kovarro,484
Daenerys Targaryen,485
Xaro Xhoan Daxos,485
Kovarro,485
Irri,485
Drogon,486
Viserion,486
Rhaegal,486
Theon Greyjoy,487
Theon Greyjoy,488
Black Lorren,488
Dagmer Cleftjaw,488
Drennan,488
Theon Greyjoy,489
Maester Luwin,489
Dagmer Cleftjaw,489
Osha,490
Rickon Stark,490
Hodor,490
Bran Stark,490
Summer,490
Shaggydog,490
Jon Snow,491
Ygritte,491
Jon Snow,492
Ygritte,492
Tywin Lannister,493
Gregor Clegane,493
Arya Stark,493
Tywin Lannister,494
Arya Stark,494
Sansa Stark,495
Sandor Clegane,495
Daenerys Targaryen,496
Xaro Xhoan Daxos,496
Jon Snow,497
Ygritte,497
Robb Stark,498
Alton Lannister,498
Rickard Karstark,498
Roose Bolton,498
Torrhen Karstark,498
Robb Stark,499
Roose Bolton,499
Talisa Maegyr,499
Robb Stark,500
Talisa Maegyr,500
Dagmer Cleftjaw,501
Theon Greyjoy,501
Maester Luwin,501
Winterfell Shepherd,501
Daenerys Targaryen,502
Jorah Mormont,502
Jon Snow,503
Ygritte,503
Jon Snow,504
Ygritte,504
Sansa Stark,505
Sansa Stark,506
King's Landing Rioter #1,506
King's Landing Rioter #2,506
King's Landing Rioter #3,506
Sansa Stark,507
Shae,507
Handmaid,507
Shae,508
Handmaid,508
Sansa Stark,509
Shae,509
Sandor Clegane,509
Cersei Lannister,510
Sansa Stark,510
Jaime Lannister,511
Alton Lannister,511
Torrhen Karstark,511
Jaime Lannister,512
Alton Lannister,512
Torrhen Karstark,512
Jorah Mormont,513
Quaithe,513
Xaro Xhoan Daxos,514
Spice King,514
Daenerys Targaryen,514
Silk King,514
Pyat Pree,514
Kovarro,514
Daenerys Targaryen,515
Pyat Pree,515
Kovarro,515
Jorah Mormont,515
Catelyn Stark,516
Brienne of Tarth,516
Jacks,516
Jaime Lannister,517
Jaime Lannister,518
Rickard Karstark,518
Catelyn Stark,518
Brienne of Tarth,518
Jacks,518
Jaime Lannister,519
Catelyn Stark,519
Brienne of Tarth,519
Jacks,519
Cersei Lannister,520
Tyrion Lannister,520
Catelyn Stark,521
Brienne of Tarth,521
Catelyn Stark,522
Brienne of Tarth,522
Jaime Lannister,522
Theon Greyjoy,523
Maester Luwin,523
Dagmer Cleftjaw,523
Theon Greyjoy,524
Dagmer Cleftjaw,524
Yara Greyjoy,524
Theon Greyjoy,525
Yara Greyjoy,525
Jon Snow,526
Ygritte,526
Rattleshirt,526
Qhorin Halfhand,526
Ygritte,527
Jon Snow,527
Jon Snow,528
Qhorin Halfhand,528
Robb Stark,529
Talisa Maegyr,529
Robb Stark,530
Talisa Maegyr,530
Stark Messenger,530
Robb Stark,531
Rickard Karstark,531
Catelyn Stark,531
Jaime Lannister,532
Brienne of Tarth,532
Arya Stark,533
Tywin Lannister,533
Kevan Lannister,533
Gregor Clegane,533
Arya Stark,534
Rorge,534
Biter,534
Hot Pie,535
Gendry,535
Arya Stark,535
Tywin Lannister,536
Arya Stark,536
Hot Pie,536
Gendry,536
Arya Stark,537
Jon Snow,538
Qhorin Halfhand,538
Ygritte,538
Rattleshirt,538
Tyrion Lannister,539
Bronn,539
Tyrion Lannister,540
Bronn,540
Lord Varys,540
Grenn,541
Samwell Tarly,541
Eddison Tollett,541
Arya Stark,542
Arya Stark,543
Jaqen H'ghar,543
Podrick Payne,544
Tyrion Lannister,544
Cersei Lannister,544
Tyrion Lannister,545
Cersei Lannister,545
Podrick Payne,546
Tyrion Lannister,546
Cersei Lannister,546
Tyrion Lannister,547
Cersei Lannister,547
Tyrion Lannister,548
Ros,548
Cersei Lannister,548
Podrick Payne,548
Mandon Moore,548
Cersei Lannister,549
Tyrion Lannister,549
Tyrion Lannister,550
Shae,550
Robb Stark,551
Roose Bolton,551
Robb Stark,552
Roose Bolton,552
Talisa Maegyr,552
Robb Stark,553
Talisa Maegyr,553
Arya Stark,554
Hot Pie,554
Gendry,554
Davos Seaworth,555
Stannis Baratheon,555
Matthos Seaworth,555
Davos Seaworth,556
Stannis Baratheon,556
Joffrey Baratheon,557
Tyrion Lannister,557
Lord Varys,557
Tyrion Lannister,558
Lord Varys,558
Daenerys Targaryen,559
Jorah Mormont,559
Kovarro,559
Daenerys Targaryen,560
Jorah Mormont,560
Theon Greyjoy,561
Dagmer Cleftjaw,561
Maester Luwin,562
Osha,562
Maester Luwin,563
Theon Greyjoy,563
Dagmer Cleftjaw,563
Maester Luwin,564
Osha,565
Maester Luwin,565
Bran Stark,565
Rickon Stark,565
Hodor,565
Davos Seaworth,566
Stannis Baratheon,567
Davos Seaworth,568
Matthos Seaworth,568
Tyrion Lannister,569
Shae,569
Cersei Lannister,570
Grand Maester Pycelle,570
Bronn,571
Armeca,571
Singing Lannister Soldier,571
Sandor Clegane,572
Bronn,572
Armeca,572
Singing Lannister Soldier,572
Lord Varys,573
Tyrion Lannister,573
Podrick Payne,573
Davos Seaworth,574
Matthos Seaworth,574
Stannis Baratheon,575
Tyrion Lannister,576
Bronn,576
Podrick Payne,576
Sansa Stark,577
Shae,577
Tyrion Lannister,577
Sansa Stark,578
Shae,578
Tyrion Lannister,578
Joffrey Baratheon,578
Sandor Clegane,578
Podrick Payne,579
Shae,579
Tyrion Lannister,579
Joffrey Baratheon,580
Sandor Clegane,580
Sansa Stark,580
Sansa Stark,581
Shae,581
Joffrey Baratheon,582
Sandor Clegane,582
Lancel Lannister,582
Tyrion Lannister,583
Podrick Payne,583
Tyrion Lannister,584
Podrick Payne,584
Joffrey Baratheon,584
Sandor Clegane,584
Lancel Lannister,584
Davos Seaworth,585
Matthos Seaworth,585
Cersei Lannister,586
Tommen Baratheon,586
Ilyn Payne,586
Cersei Lannister,587
Tommen Baratheon,587
Ilyn Payne,587
Sansa Stark,587
Shae,587
Cersei Lannister,588
Sansa Stark,588
Shae,588
Ilyn Payne,588
Tommen Baratheon,588
Cersei Lannister,589
Sansa Stark,589
Shae,589
Ilyn Payne,589
Tommen Baratheon,589
Mandon Moore,589
Cersei Lannister,590
Sansa Stark,590
Sandor Clegane,591
Lancel Lannister,591
Podrick Payne,591
Joffrey Baratheon,591
Tyrion Lannister,591
Captain of the Archers,591
Stannis Baratheon,592
Lancel Lannister,593
Captain of the Archers,593
Joffrey Baratheon,593
Tyrion Lannister,593
Joffrey Baratheon,594
Podrick Payne,594
Captain of the Archers,594
Lancel Lannister,594
Tyrion Lannister,594
Matthos Seaworth,595
Davos Seaworth,595
Hallyne,596
Tyrion Lannister,597
Hallyne,597
Joffrey Baratheon,597
Podrick Payne,597
Sandor Clegane,597
Matthos Seaworth,598
Davos Seaworth,598
Tyrion Lannister,599
Hallyne,599
Bronn,600
Tyrion Lannister,601
Hallyne,601
Joffrey Baratheon,601
Podrick Payne,601
Bronn,602
Matthos Seaworth,603
Davos Seaworth,603
Stannis Baratheon,603
Tyrion Lannister,604
Hallyne,604
Joffrey Baratheon,604
Sandor Clegane,604
Bronn,605
Tyrion Lannister,606
Hallyne,606
Joffrey Baratheon,606
Podrick Payne,606
Sandor Clegane,607
Tyrion Lannister,607
Hallyne,607
Joffrey Baratheon,607
Podrick Payne,607
Stannis Baratheon,608
Stannis Baratheon,609
Dontos Hollard,610
Cersei Lannister,610
Sansa Stark,610
Cersei Lannister,611
Sansa Stark,611
Cersei Lannister,612
Sansa Stark,612
Shae,612
Cersei Lannister,613
Sansa Stark,613
Stannis Baratheon,614
Tyrion Lannister,615
Sandor Clegane,615
Joffrey Baratheon,615
Captain of the Archers,615
Podrick Payne,616
Tyrion Lannister,616
Sandor Clegane,617
Lancel Lannister,617
Captain of the Archers,617
Stannis Baratheon,618
Captain of the Archers,619
Stannis Baratheon,620
Captain of the Archers,621
Captain of the Archers,622
Tyrion Lannister,623
Joffrey Baratheon,623
Hallyne,623
Podrick Payne,623
Stannis Baratheon,624
Tyrion Lannister,625
Joffrey Baratheon,625
Hallyne,625
Podrick Payne,625
Stannis Baratheon,626
Stannis Baratheon,627
Sandor Clegane,628
Lancel Lannister,628
Sandor Clegane,629
Lancel Lannister,629
Cersei Lannister,630
Tommen Baratheon,630
Sansa Stark,630
Shae,630
Cersei Lannister,631
Sansa Stark,631
Shae,631
Cersei Lannister,632
Sansa Stark,632
Shae,632
Lancel Lannister,632
Cersei Lannister,633
Sansa Stark,633
Ilyn Payne,633
Sandor Clegane,634
Bronn,634
Stannis Baratheon,635
Stannis Baratheon,636
Joffrey Baratheon,637
Captain of the Archers,637
Sandor Clegane,637
Singing Lannister Soldier,637
Sandor Clegane,638
Tyrion Lannister,638
Joffrey Baratheon,638
Joffrey Baratheon,639
Lancel Lannister,639
Tyrion Lannister,639
Mandon Moore,639
Tyrion Lannister,640
Podrick Payne,640
Mandon Moore,640
Singing Lannister Soldier,640
Tyrion Lannister,641
Mandon Moore,641
Podrick Payne,641
Tyrion Lannister,642
Mandon Moore,642
Podrick Payne,642
Tommen Baratheon,643
Cersei Lannister,643
Lancel Lannister,643
Sansa Stark,644
Shae,644
Ilyn Payne,644
Sansa Stark,645
Sansa Stark,646
Sandor Clegane,646
Tyrion Lannister,647
Tyrion Lannister,648
Stannis Baratheon,649
Tyrion Lannister,650
Mandon Moore,650
Podrick Payne,650
Cersei Lannister,651
Tommen Baratheon,651
Tyrion Lannister,652
Podrick Payne,652
Stannis Baratheon,653
Loras Tyrell,654
Cersei Lannister,655
Tommen Baratheon,655
Cersei Lannister,656
Tommen Baratheon,656
Tyrion Lannister,657
Podrick Payne,657
Tyrion Lannister,658
Podrick Payne,658
Cersei Lannister,659
Tommen Baratheon,659
Cersei Lannister,660
Tommen Baratheon,660
Loras Tyrell,660
Stannis Baratheon,661
Stannis Baratheon,662
Cersei Lannister,663
Tommen Baratheon,663
Loras Tyrell,663
Tywin Lannister,663
Tyrion Lannister,664
Grand Maester Pycelle,664
Podrick Payne,664
Tyrion Lannister,665
Grand Maester Pycelle,665
Tywin Lannister,666
Joffrey Baratheon,666
Sansa Stark,666
Cersei Lannister,666
Lord Varys,666
Petyr Baelish,666
Margaery Tyrell,666
Loras Tyrell,666
Grand Maester Pycelle,666
Joffrey Baratheon,667
Sansa Stark,667
Cersei Lannister,667
Lord Varys,667
Petyr Baelish,667
Margaery Tyrell,667
Loras Tyrell,667
Grand Maester Pycelle,667
Sansa Stark,668
Petyr Baelish,668
Ros,669
Lord Varys,669
Brienne of Tarth,670
Jaime Lannister,670
Brienne of Tarth,671
Jaime Lannister,671
Soldier Tom,671
Stark Soldier,671
Robb Stark,672
Catelyn Stark,672
Stannis Baratheon,673
Melisandre,673
Theon Greyjoy,674
Maester Luwin,674
Theon Greyjoy,675
Dagmer Cleftjaw,675
Black Lorren,675
Theon Greyjoy,676
Dagmer Cleftjaw,676
Black Lorren,676
Maester Luwin,676
Tyrion Lannister,677
Lord Varys,677
Podrick Payne,677
Tyrion Lannister,678
Lord Varys,678
Podrick Payne,678
Shae,678
Tyrion Lannister,679
Shae,679
Septon,680
Robb Stark,680
Talisa Maegyr,680
Daenerys Targaryen,681
Jorah Mormont,681
Kovarro,681
Daenerys Targaryen,682
Jorah Mormont,682
Kovarro,683
Jorah Mormont,683
Daenerys Targaryen,684
Arya Stark,685
Hot Pie,685
Gendry,685
Arya Stark,686
Hot Pie,686
Gendry,686
Jaqen H'ghar,686
Arya Stark,687
Jaqen H'ghar,687
Arya Stark,688
Jaqen H'ghar,688
Jaqen's Disguise,688
Osha,689
Bran Stark,689
Hodor,689
Rickon Stark,689
Summer,689
Shaggydog,689
Maester Luwin,690
Osha,690
Bran Stark,690
Hodor,690
Rickon Stark,690
Maester Luwin,691
Osha,691
Shaggydog,692
Summer,692
Osha,692
Hodor,692
Rickon Stark,692
Bran Stark,692
Daenerys Targaryen,693
Daenerys Targaryen,694
Daenerys Targaryen,695
Daenerys Targaryen,696
Khal Drogo,696
Rhaego,696
Daenerys Targaryen,697
Drogon,697
Viserion,697
Rhaegal,697
Pyat Pree,697
Jon Snow,698
Ygritte,698
Qhorin Halfhand,698
Rattleshirt,698
Jon Snow,699
Ygritte,699
Xaro Xhoan Daxos,700
Kovarro,700
Jorah Mormont,700
Daenerys Targaryen,700
Doreah,700
Drogon,700
Viserion,700
Rhaegal,700
Xaro Xhoan Daxos,701
Kovarro,701
Jorah Mormont,701
Daenerys Targaryen,701
Doreah,701
Drogon,701
Viserion,701
Rhaegal,701
Kovarro,702
Jorah Mormont,702
Daenerys Targaryen,702
Kovarro,703
Jorah Mormont,703
Daenerys Targaryen,703
Daenerys Targaryen,704
Drogon,704
Viserion,704
Rhaegal,704
Samwell Tarly,705
Grenn,705
Eddison Tollett,705
Samwell Tarly,706
Samwell Tarly,707
White Walker,707
White Walker,708
Samwell Tarly,709
Samwell Tarly,710
Man of the Nightswatch,710
Samwell Tarly,711
White Walker,711
Samwell Tarly,712
White Walker,712
Ghost,712
Samwell Tarly,713
White Walker,713
Ghost,713
Jeor Mormont,713
Samwell Tarly,714
White Walker,714
Jeor Mormont,714
Grenn,714
Eddison Tollett,714
Rast,714
Ghost,714
Rattleshirt,715
Jon Snow,715
Ygritte,715
Jon Snow,716
Ygritte,716
Dongo the Giant,716
Jon Snow,717
Rattleshirt,717
Ygritte,717
Jon Snow,718
Rattleshirt,718
Ygritte,718
Tormund Giantsbane,718
Mance Rayder,718
Jon Snow,719
Tormund Giantsbane,719
Mance Rayder,719
Bronn,720
Mirelle,720
Bronn,721
Mirelle,721
Podrick Payne,721
Tyrion Lannister,722
Cersei Lannister,722
Bronn,723
Meryn Trant,723
Podrick Payne,723
Cersei Lannister,723
Tyrion Lannister,724
Bronn,724
Podrick Payne,724
Tyrion Lannister,725
Bronn,725
Podrick Payne,725
Davos Seaworth,726
Davos Seaworth,727
Boat Commander,727
Davos Seaworth,728
Salladhor Saan,728
Robb Stark,729
Roose Bolton,729
Robb Stark,730
Roose Bolton,731
Rickard Karstark,731
Roose Bolton,732
Rickard Karstark,732
Catelyn Stark,732
Robb Stark,732
Talisa Maegyr,732
Qyburn,732
Tywin Lannister,733
Tyrion Lannister,733
Sansa Stark,734
Shae,734
Sansa Stark,735
Shae,735
Petyr Baelish,735
Ros,735
Sansa Stark,736
Petyr Baelish,736
Sansa Stark,737
Shae,737
Petyr Baelish,737
Ros,737
Drogon,738
Daenerys Targaryen,738
Jorah Mormont,738
Viserion,738
Rhaegal,738
Drogon,739
Daenerys Targaryen,739
Jorah Mormont,739
Daenerys Targaryen,740
Jorah Mormont,740
Davos Seaworth,741
Stannis Baratheon,742
Davos Seaworth,742
Melisandre,742
Meryn Trant,743
Joffrey Baratheon,744
Joffrey Baratheon,745
Margaery Tyrell,745
Margaery's Handmaiden,745
Margaery Tyrell,746
Margaery's Handmaiden,746
Joffrey Baratheon,747
Meryn Trant,747
Margaery Tyrell,748
Margaery's Handmaiden,748
Orphan Kid,748
Margaery Tyrell,749
Joffrey Baratheon,749
Loras Tyrell,750
Margaery Tyrell,750
Joffrey Baratheon,750
Cersei Lannister,750
Daenerys Targaryen,751
Daenerys Targaryen,752
Kraznys mo Nakloz,752
Jorah Mormont,752
Missandei,752
Unsullied,752
Daenerys Targaryen,753
Jorah Mormont,753
Warlock,753
Barristan Selmy,753
Daenerys Targaryen,754
Jorah Mormont,754
Barristan Selmy,754
Bran Stark,755
Three-Eyed Raven,755
Bran Stark,756
Three-Eyed Raven,756
Jon Snow,756
Robb Stark,756
Bran Stark,757
Bran Stark,758
Jojen Reed,758
Three-Eyed Raven,758
Bran Stark,759
Rickon Stark,759
Shaggydog,759
Summer,759
Hodor,759
Osha,759
Robb Stark,760
Talisa Maegyr,760
Robb Stark,761
Talisa Maegyr,761
Roose Bolton,761
Robb Stark,762
Catelyn Stark,762
Theon Greyjoy,763
Master Torturer,763
Jaime Lannister,764
Brienne of Tarth,764
Jaime Lannister,765
Brienne of Tarth,765
Riverlands Traveller,765
Joffrey Baratheon,766
King's Landing Tailor,766
Cersei Lannister,766
Joffrey Baratheon,767
Cersei Lannister,767
Joffrey Baratheon,768
King's Landing Tailor,768
Cersei Lannister,768
Sansa Stark,769
Shae,769
Sansa Stark,770
Shae,770
Loras Tyrell,770
Sansa Stark,771
Loras Tyrell,771
Sansa Stark,772
Loras Tyrell,772
Margaery Tyrell,772
Sansa Stark,773
Margaery Tyrell,773
Olenna Tyrell,773
Sansa Stark,774
Margaery Tyrell,774
Olenna Tyrell,774
Tyrell Servant,774
Sansa Stark,775
Margaery Tyrell,775
Olenna Tyrell,775
Sansa Stark,776
Margaery Tyrell,776
Olenna Tyrell,776
Tyrell Servant,776
Grey Wind,777
Robb Stark,777
Rickard Karstark,777
Talisa Maegyr,777
Catelyn Stark,778
Talisa Maegyr,778
Jon Snow,779
Mance Rayder,779
Jon Snow,780
Mance Rayder,780
Tormund Giantsbane,780
Ygritte,780
Orell,780
Samwell Tarly,781
Rast,781
Samwell Tarly,782
Grenn,782
Eddison Tollett,782
Jeor Mormont,782
Rast,782
Samwell Tarly,783
Grenn,783
Eddison Tollett,783
Rast,783
Jeor Mormont,783
Bran Stark,784
Osha,784
Summer,784
Bran Stark,785
Summer,785
Bran Stark,786
Summer,786
Jojen Reed,786
Bran Stark,787
Summer,787
Jojen Reed,787
Osha,787
Meera Reed,787
Arya Stark,788
Gendry,788
Hot Pie,788
Arya Stark,789
Gendry,789
Hot Pie,789
Thoros of Myr,789
Anguy,789
Tyrion Lannister,790
Shae,790
Margaery Tyrell,791
Margaery Tyrell,792
Joffrey Baratheon,792
Theon Greyjoy,793
Master Torturer,793
Theon Greyjoy,794
Ramsay Snow,794
Hodor,795
Bran Stark,795
Rickon Stark,795
Jojen Reed,795
Meera Reed,795
Osha,795
Summer,795
Meera Reed,796
Osha,796
Hodor,797
Bran Stark,797
Jojen Reed,797
Meera Reed,797
Osha,797
Hodor,798
Bran Stark,798
Jojen Reed,798
Hodor,799
Bran Stark,799
Jojen Reed,799
Meera Reed,799
Osha,799
Arya Stark,800
Gendry,800
Hot Pie,800
Thoros of Myr,800
Arya Stark,801
Gendry,801
Hot Pie,801
Thoros of Myr,801
Anguy,801
Sandor Clegane,801
Jaime Lannister,802
Brienne of Tarth,802
Jaime Lannister,803
Brienne of Tarth,803
Locke,803
Riverlands Traveller,803
Hoster Tully,804
Robb Stark,804
Brynden Tully,804
Catelyn Stark,804
Talisa Maegyr,804
Edmure Tully,804
Robb Stark,805
Brynden Tully,805
Edmure Tully,805
Tywin Lannister,806
Grand Maester Pycelle,806
Petyr Baelish,806
Lord Varys,806
Tyrion Lannister,806
Cersei Lannister,806
Locke,807
Locke,808
Brienne of Tarth,808
Jaime Lannister,808
Gendry,809
Thoros of Myr,809
Arya Stark,809
Arya Stark,810
Sandor Clegane,810
Anguy,810
Arya Stark,811
Hot Pie,811
Gendry,811
Arya Stark,812
Thoros of Myr,812
Hot Pie,812
Catelyn Stark,813
Brynden Tully,813
Talisa Maegyr,814
Martyn Lannister,814
Willem Lannister,814
Mance Rayder,815
Jon Snow,815
Tormund Giantsbane,815
Ygritte,815
Orell,815
Jeor Mormont,816
Ghost,816
Samwell Tarly,816
Karl Tanner,816
Jeor Mormont,817
Craster,817
Grenn,817
Eddison Tollett,817
Karl Tanner,817
Samwell Tarly,818
Karl Tanner,818
Craster,818
Grenn,818
Jeor Mormont,818
Eddison Tollett,818
Samwell Tarly,819
Samwell Tarly,820
Gilly,820
Craster's Wife,820
Craster's Younger Wife,820
Baby Sam,820
Theon Greyjoy,821
Ramsay Snow,821
Theon Greyjoy,822
Ramsay Snow,822
Stannis Baratheon,823
Melisandre,823
Daenerys Targaryen,824
Jorah Mormont,824
Barristan Selmy,824
Tortured Slave,824
Daenerys Targaryen,825
Jorah Mormont,825
Barristan Selmy,825
Daenerys Targaryen,826
Jorah Mormont,826
Barristan Selmy,826
Missandei,826
Kraznys mo Nakloz,826
Greizhen mo Ullhor,826
Daenerys Targaryen,827
Jorah Mormont,827
Barristan Selmy,827
Daenerys Targaryen,828
Jorah Mormont,828
Barristan Selmy,828
Missandei,828
Daenerys Targaryen,829
Missandei,829
Daenerys Targaryen,830
Jorah Mormont,830
Barristan Selmy,830
Missandei,830
Ros,831
Podrick Payne,831
Tyrion Lannister,831
