sceneStart,sceneEnd,location,subLocation,episodeId,duration,nbc,sceneId,nbdeath
0:05:17,0:05:34,The Stormlands,Storm's End,15,17,1,404,0
0:05:34,0:08:03,The Stormlands,Storm's End,15,149,4,405,1
0:08:03,0:08:07,The Crownlands,King's Landing,15,4,1,406,0
0:08:07,0:09:45,The Crownlands,King's Landing,15,98,2,407,0
0:09:45,0:11:23,The Crownlands,King's Landing,15,98,3,408,0
0:11:23,0:11:48,The Stormlands,Storm's End,15,25,2,409,0
0:11:48,0:14:06,The Stormlands,Storm's End,15,138,2,410,0
0:14:06,0:14:46,The Crownlands,King's Landing,15,40,2,411,0
0:14:46,0:15:43,The Crownlands,King's Landing,15,57,3,412,0
0:15:43,0:16:13,The Iron Islands,Lordsport,15,30,1,413,0
0:16:13,0:18:08,The Iron Islands,Lordsport,15,115,4,414,0
0:18:08,0:18:14,The Iron Islands,Lordsport,15,6,3,415,0
0:18:14,0:19:27,The Iron Islands,Lordsport,15,73,2,416,0
0:19:27,0:22:37,The Riverlands,Harrenhal,15,190,3,417,0
0:22:37,0:22:57,The Riverlands,Harrenhal,15,20,2,418,0
0:22:57,0:25:14,The Riverlands,Harrenhal,15,137,2,419,0
0:25:14,0:26:07,North of the Wall,Fist of the First Men,15,53,5,420,0
0:26:07,0:26:28,North of the Wall,Fist of the First Men,15,21,1,421,0
0:26:28,0:28:15,North of the Wall,Fist of the First Men,15,107,5,422,0
0:28:15,0:31:16,The Crownlands,King's Landing,15,181,3,423,0
0:31:16,0:31:54,Qarth,NA,15,38,3,424,0
0:31:54,0:33:16,Qarth,NA,15,82,6,425,0
0:33:16,0:33:44,Qarth,NA,15,28,4,426,0
0:33:44,0:34:29,Qarth,NA,15,45,3,427,0
0:34:29,0:34:40,Qarth,NA,15,11,2,428,0
0:34:40,0:36:01,Qarth,NA,15,81,4,429,0
0:36:01,0:36:25,Qarth,NA,15,24,3,430,0
0:36:25,0:36:48,Qarth,NA,15,23,2,431,0
0:36:48,0:39:56,The Stormlands,The Woods,15,188,2,432,0
0:39:56,0:40:52,The North,Winterfell,15,56,5,433,0
0:40:52,0:41:33,The North,Winterfell,15,41,6,434,0
0:41:33,0:43:25,The North,Winterfell,15,112,3,435,0
0:43:25,0:46:11,North of the Wall,Fist of the First Men,15,166,6,436,0
0:46:11,0:47:33,Qarth,NA,15,82,2,437,0
0:47:33,0:49:04,Qarth,NA,15,91,2,438,0
0:49:04,0:51:35,Qarth,NA,15,151,2,439,0
0:51:35,0:52:48,The Riverlands,Harrenhal,15,73,5,440,1
0:01:54,0:02:33,The North,Winterfell,16,39,1,441,0
0:02:33,0:03:13,The North,Winterfell,16,40,3,442,0
0:03:13,0:04:03,The North,Winterfell,16,50,2,443,0
0:04:03,0:05:35,The North,Winterfell,16,92,8,444,0
0:05:35,0:06:27,The North,Winterfell,16,52,5,445,0
0:06:27,0:10:03,The North,Winterfell,16,216,9,446,1
0:10:03,0:12:44,North of the Wall,Frostfang Mountains,16,161,3,447,0
0:12:44,0:14:22,The Riverlands,Harrenhal,16,98,3,448,0
0:14:22,0:17:20,The Riverlands,Harrenhal,16,178,3,449,0
0:17:20,0:20:38,North of the Wall,Frostfang Mountains,16,198,3,450,0
0:20:38,0:22:12,North of the Wall,Frostfang Mountains,16,94,2,451,0
0:22:12,0:23:41,North of the Wall,Frostfang Mountains,16,89,2,452,0
0:23:41,0:24:38,The Crownlands,King's Landing,16,57,6,453,0
0:24:38,0:25:01,The Crownlands,King's Landing,16,23,4,454,0
0:25:01,0:25:12,The Crownlands,King's Landing,16,11,6,455,0
0:25:12,0:25:39,The Crownlands,King's Landing,16,27,7,456,0
0:25:39,0:27:09,The Crownlands,King's Landing,16,90,7,457,1
0:27:09,0:27:13,The Crownlands,King's Landing,16,4,2,458,0
0:27:13,0:27:18,The Crownlands,King's Landing,16,5,1,459,0
0:27:18,0:27:28,The Crownlands,King's Landing,16,10,4,460,0
0:27:28,0:28:11,The Crownlands,King's Landing,16,43,3,461,0
0:28:11,0:28:25,The Crownlands,King's Landing,16,14,4,462,0
0:28:25,0:28:34,The Crownlands,King's Landing,16,9,3,463,0
0:28:34,0:29:15,The Crownlands,King's Landing,16,41,5,464,3
0:29:24,0:29:43,The Crownlands,King's Landing,16,19,5,465,0
0:29:43,0:30:23,Qarth,NA,16,40,3,466,0
0:30:23,0:34:23,Qarth,NA,16,240,4,467,0
0:34:23,0:36:53,The Riverlands,Harrenhal,16,150,2,468,0
0:36:53,0:37:11,The Riverlands,Harrenhal,16,18,1,469,0
0:37:11,0:38:12,The Riverlands,Harrenhal,16,61,2,470,0
0:38:12,0:38:41,The Riverlands,Harrenhal,16,29,2,471,0
0:38:41,0:38:51,The Riverlands,Harrenhal,16,10,2,472,1
0:38:51,0:39:27,The Westerlands,Camp of the North,16,36,2,473,0
0:39:27,0:41:04,The Westerlands,Camp of the North,16,97,2,474,0
0:41:04,0:41:50,The Westerlands,Camp of the North,16,46,4,475,0
0:41:50,0:42:24,The Westerlands,Camp of the North,16,34,4,476,0
0:42:24,0:45:08,North of the Wall,Frostfang Mountains,16,164,2,477,0
0:45:08,0:46:29,The Westerlands,Camp of the North,16,81,3,478,0
0:46:29,0:48:17,The North,Winterfell,16,108,2,479,0
0:48:17,0:49:10,The Crownlands,King's Landing,16,53,2,480,0
0:49:10,0:49:43,The North,Winterfell,16,33,2,481,0
0:49:43,0:50:24,The North,Winterfell,16,41,2,482,1
0:50:24,0:50:43,The North,Winterfell,16,19,6,483,0
0:50:43,0:51:33,Qarth,NA,16,50,3,484,0
0:51:33,0:52:17,Qarth,NA,16,44,4,485,1
0:52:17,0:52:37,Qarth,NA,16,20,3,486,0
0:01:54,0:02:08,The North,Winterfell,17,14,1,487,0
0:02:08,0:03:08,The North,Winterfell,17,60,4,488,1
0:03:08,0:04:29,The North,Outside Winterfell,17,81,3,489,0
0:04:29,0:05:30,The North,Outside Winterfell,17,61,6,490,0
0:05:30,0:07:02,North of the Wall,Frostfang Mountains,17,92,2,491,0
0:07:02,0:08:59,North of the Wall,Frostfang Mountains,17,117,2,492,0
0:08:59,0:10:18,The Riverlands,Harrenhal,17,79,3,493,0
0:10:18,0:15:02,The Riverlands,Harrenhal,17,284,2,494,0
0:15:02,0:16:00,The Crownlands,King's Landing,17,58,2,495,0
0:16:00,0:16:55,Qarth,NA,17,55,2,496,0
0:16:55,0:18:32,North of the Wall,Frostfang Mountains,17,97,2,497,0
0:18:54,0:19:56,The Westerlands,Camp of the North,17,62,5,498,0
0:19:56,0:20:19,The Westerlands,Camp of the North,17,23,3,499,0
0:20:19,0:21:38,The Westerlands,Camp of the North,17,79,2,500,0
0:21:38,0:23:17,The North,Outside Winterfell,17,99,4,501,0
0:23:17,0:25:44,Qarth,NA,17,147,2,502,0
0:25:44,0:28:01,North of the Wall,Frostfang Mountains,17,137,2,503,0
0:28:01,0:28:21,North of the Wall,Frostfang Mountains,17,20,2,504,0
0:28:21,0:28:27,The Crownlands,King's Landing,17,6,1,505,0
0:28:27,0:28:39,The Crownlands,King's Landing,17,12,4,506,3
0:28:39,0:29:30,The Crownlands,King's Landing,17,51,3,507,0
0:29:30,0:29:49,The Crownlands,King's Landing,17,19,2,508,0
0:29:49,0:30:01,The Crownlands,King's Landing,17,12,3,509,0
0:30:01,0:32:47,The Crownlands,King's Landing,17,166,2,510,0
0:32:47,0:39:00,The Westerlands,Camp of the North,17,373,3,511,1
0:39:00,0:39:24,The Westerlands,Camp of the North,17,24,3,512,2
0:39:24,0:40:50,Qarth,NA,17,86,2,513,0
0:40:50,0:43:05,Qarth,NA,17,135,6,514,2
0:43:05,0:43:33,Qarth,NA,17,28,4,515,0
0:43:33,0:43:54,The Westerlands,Camp of the North,17,21,3,516,0
0:43:54,0:44:35,The Westerlands,Camp of the North,17,41,1,517,0
0:44:35,0:45:49,The Westerlands,Camp of the North,17,74,5,518,0
0:45:49,0:46:06,The Westerlands,Camp of the North,17,17,4,519,0
0:46:06,0:49:28,The Crownlands,King's Landing,17,202,2,520,0
0:49:28,0:49:58,The Westerlands,Camp of the North,17,30,2,521,0
0:49:58,0:53:03,The Westerlands,Camp of the North,17,185,3,522,0
0:53:03,0:53:49,The North,Winterfell,17,46,3,523,0
0:01:55,0:02:34,The North,Winterfell,18,39,3,524,0
0:02:34,0:05:53,The North,Winterfell,18,199,2,525,0
0:05:53,0:07:00,North of the Wall,Frostfang Mountains,18,67,4,526,0
0:07:00,0:07:11,North of the Wall,Frostfang Mountains,18,11,2,527,0
0:07:11,0:07:45,North of the Wall,Frostfang Mountains,18,34,2,528,0
0:07:45,0:09:59,The Westerlands,Camp of the North,18,134,2,529,0
0:09:59,0:10:17,The Westerlands,Camp of the North,18,18,3,530,0
0:10:17,0:11:58,The Westerlands,Camp of the North,18,101,3,531,0
0:12:05,0:14:28,The Westerlands,To King's Landing,18,143,2,532,0
0:14:28,0:16:15,The Riverlands,Harrenhal,18,107,4,533,0
0:16:15,0:16:57,The Riverlands,Harrenhal,18,42,3,534,0
0:16:57,0:17:30,The Riverlands,Harrenhal,18,33,3,535,0
0:17:30,0:17:35,The Riverlands,Harrenhal,18,5,4,536,0
0:17:35,0:17:46,The Riverlands,Harrenhal,18,11,1,537,0
0:17:46,0:18:33,North of the Wall,Frostfang Mountains,18,47,4,538,0
0:18:33,0:20:04,The Crownlands,King's Landing,18,91,2,539,0
0:20:04,0:22:15,The Crownlands,King's Landing,18,131,3,540,0
0:22:15,0:24:38,North of the Wall,Fist of the First Men,18,143,3,541,0
0:24:38,0:24:55,The Riverlands,Harrenhal,18,17,1,542,0
0:24:55,0:26:57,The Riverlands,Harrenhal,18,122,2,543,0
0:26:57,0:27:11,The Crownlands,King's Landing,18,14,3,544,0
0:27:11,0:27:51,The Crownlands,King's Landing,18,40,2,545,0
0:27:51,0:27:53,The Crownlands,King's Landing,18,2,3,546,0
0:27:53,0:30:55,The Crownlands,King's Landing,18,182,2,547,0
0:30:55,0:31:52,The Crownlands,King's Landing,18,57,5,548,0
0:31:52,0:32:21,The Crownlands,King's Landing,18,29,2,549,0
0:32:21,0:33:50,The Crownlands,King's Landing,18,89,2,550,0
0:33:50,0:34:38,The Westerlands,Camp of the North,18,48,2,551,0
0:34:38,0:34:59,The Westerlands,Camp of the North,18,21,3,552,0
0:34:59,0:40:52,The Westerlands,Camp of the North,18,353,2,553,0
0:40:52,0:42:07,The Riverlands,Harrenhal,18,75,3,554,0
0:42:07,0:42:32,The Crownlands,Blackwater Bay,18,25,3,555,0
0:42:32,0:45:03,The Crownlands,Blackwater Bay,18,151,2,556,0
0:45:03,0:46:07,The Crownlands,King's Landing,18,64,3,557,0
0:46:07,0:48:15,The Crownlands,King's Landing,18,128,2,558,0
0:48:15,0:48:37,Qarth,NA,18,22,3,559,0
0:48:37,0:50:02,Qarth,NA,18,85,2,560,0
0:50:02,0:50:34,The North,Winterfell,18,32,2,561,0
0:50:34,0:50:44,The North,Winterfell,18,10,2,562,0
0:50:44,0:50:48,The North,Winterfell,18,4,3,563,0
0:50:48,0:51:04,The North,Winterfell,18,16,1,564,0
0:51:04,0:52:00,The North,Winterfell,18,56,5,565,0
0:01:54,0:02:41,The Crownlands,Blackwater Bay,19,47,1,566,0
0:02:41,0:02:57,The Crownlands,Blackwater Bay,19,16,1,567,0
0:03:25,0:04:46,The Crownlands,Blackwater Bay,19,81,2,568,0
0:04:46,0:06:30,The Crownlands,King's Landing,19,104,2,569,0
0:06:30,0:08:03,The Crownlands,King's Landing,19,93,2,570,0
0:08:03,0:09:37,The Crownlands,King's Landing,19,94,3,571,0
0:09:37,0:12:08,The Crownlands,King's Landing,19,151,4,572,0
0:12:08,0:15:00,The Crownlands,King's Landing,19,172,3,573,0
0:15:07,0:15:23,The Crownlands,Blackwater Bay,19,16,2,574,0
0:15:42,0:15:46,The Crownlands,Blackwater Bay,19,4,1,575,0
0:15:46,0:16:22,The Crownlands,King's Landing,19,36,3,576,0
0:16:22,0:16:47,The Crownlands,King's Landing,19,25,3,577,0
0:16:47,0:17:13,The Crownlands,King's Landing,19,26,5,578,0
0:17:13,0:17:15,The Crownlands,King's Landing,19,2,3,579,0
0:17:15,0:18:18,The Crownlands,King's Landing,19,63,3,580,0
0:18:18,0:18:40,The Crownlands,King's Landing,19,22,2,581,0
0:18:46,0:19:02,The Crownlands,King's Landing,19,16,3,582,0
0:19:02,0:19:12,The Crownlands,King's Landing,19,10,2,583,0
0:19:12,0:20:12,The Crownlands,King's Landing,19,60,5,584,0
0:20:12,0:20:34,The Crownlands,Blackwater Bay,19,22,2,585,0
0:20:34,0:20:44,The Crownlands,King's Landing,19,10,3,586,0
0:20:44,0:21:05,The Crownlands,King's Landing,19,21,5,587,0
0:21:05,0:21:52,The Crownlands,King's Landing,19,47,5,588,0
0:21:52,0:22:20,The Crownlands,King's Landing,19,28,6,589,0
0:22:20,0:22:34,The Crownlands,King's Landing,19,14,2,590,0
0:22:39,0:22:57,The Crownlands,King's Landing,19,18,6,591,0
0:23:01,0:23:06,The Crownlands,Blackwater Bay,19,5,1,592,0
0:23:06,0:23:22,The Crownlands,King's Landing,19,16,4,593,0
0:23:25,0:23:31,The Crownlands,King's Landing,19,6,5,594,0
0:23:31,0:24:13,The Crownlands,Blackwater Bay,19,42,2,595,0
0:24:13,0:24:17,The Crownlands,King's Landing,19,4,1,596,0
0:24:17,0:24:26,The Crownlands,King's Landing,19,9,5,597,0
0:24:26,0:24:45,The Crownlands,Blackwater Bay,19,19,2,598,0
0:24:45,0:24:47,The Crownlands,King's Landing,19,2,2,599,0
0:24:47,0:24:50,The Crownlands,King's Landing,19,3,1,600,0
0:24:50,0:24:51,The Crownlands,King's Landing,19,1,4,601,0
0:24:51,0:24:58,The Crownlands,King's Landing,19,7,1,602,0
0:24:58,0:25:16,The Crownlands,Blackwater Bay,19,18,3,603,1
0:25:20,0:25:24,The Crownlands,King's Landing,19,4,4,604,0
0:25:31,0:25:36,The Crownlands,King's Landing,19,5,1,605,0
0:25:43,0:25:44,The Crownlands,King's Landing,19,1,4,606,0
0:26:09,0:26:22,The Crownlands,King's Landing,19,13,5,607,0
0:26:25,0:26:33,The Crownlands,Blackwater Bay,19,8,1,608,0
0:26:43,0:27:26,The Crownlands,Blackwater Bay,19,43,1,609,0
0:27:26,0:27:47,The Crownlands,King's Landing,19,21,3,610,0
0:27:47,0:30:39,The Crownlands,King's Landing,19,172,2,611,0
0:30:39,0:30:42,The Crownlands,King's Landing,19,3,3,612,0
0:30:42,0:31:05,The Crownlands,King's Landing,19,23,2,613,0
0:31:20,0:31:24,The Crownlands,King's Landing,19,4,1,614,0
0:31:24,0:31:47,The Crownlands,King's Landing,19,23,4,615,0
0:31:47,0:31:55,The Crownlands,King's Landing,19,8,2,616,0
0:31:55,0:32:07,The Crownlands,King's Landing,19,12,3,617,0
0:32:10,0:32:13,The Crownlands,King's Landing,19,3,1,618,0
0:32:13,0:32:24,The Crownlands,King's Landing,19,11,1,619,0
0:32:24,0:32:33,The Crownlands,King's Landing,19,9,1,620,0
0:32:33,0:32:37,The Crownlands,King's Landing,19,4,1,621,0
0:32:46,0:32:51,The Crownlands,King's Landing,19,5,1,622,0
0:32:55,0:32:57,The Crownlands,King's Landing,19,2,4,623,0
0:33:07,0:33:10,The Crownlands,King's Landing,19,3,1,624,0
0:33:15,0:33:17,The Crownlands,King's Landing,19,2,4,625,0
0:33:25,0:33:29,The Crownlands,King's Landing,19,4,1,626,0
0:33:35,0:33:40,The Crownlands,King's Landing,19,5,1,627,0
0:33:40,0:33:49,The Crownlands,King's Landing,19,9,2,628,0
0:34:00,0:34:20,The Crownlands,King's Landing,19,20,2,629,0
0:34:20,0:35:00,The Crownlands,King's Landing,19,40,4,630,0
0:35:00,0:36:22,The Crownlands,King's Landing,19,82,3,631,0
0:36:22,0:37:09,The Crownlands,King's Landing,19,47,4,632,0
0:37:09,0:37:33,The Crownlands,King's Landing,19,24,3,633,0
0:37:33,0:38:32,The Crownlands,King's Landing,19,59,2,634,0
0:38:34,0:38:36,The Crownlands,King's Landing,19,2,1,635,0
0:38:44,0:39:09,The Crownlands,King's Landing,19,25,1,636,0
0:39:09,0:39:36,The Crownlands,King's Landing,19,27,4,637,0
0:39:36,0:40:21,The Crownlands,King's Landing,19,45,3,638,0
0:41:26,0:42:14,The Crownlands,King's Landing,19,48,4,639,0
0:42:19,0:43:16,The Crownlands,King's Landing,19,57,4,640,0
0:43:21,0:43:46,The Crownlands,King's Landing,19,25,3,641,0
0:43:52,0:44:18,The Crownlands,King's Landing,19,26,3,642,0
0:44:18,0:44:43,The Crownlands,King's Landing,19,25,3,643,0
0:44:43,0:45:41,The Crownlands,King's Landing,19,58,3,644,0
0:45:41,0:46:07,The Crownlands,King's Landing,19,26,1,645,0
0:46:07,0:48:05,The Crownlands,King's Landing,19,118,2,646,0
0:48:05,0:48:15,The Crownlands,King's Landing,19,10,1,647,0
0:48:25,0:49:12,The Crownlands,King's Landing,19,47,1,648,0
0:49:25,0:49:35,The Crownlands,King's Landing,19,10,1,649,0
0:49:35,0:50:02,The Crownlands,King's Landing,19,27,3,650,1
0:50:02,0:50:51,The Crownlands,King's Landing,19,49,2,651,0
0:50:51,0:50:54,The Crownlands,King's Landing,19,3,2,652,0
0:51:01,0:51:02,The Crownlands,King's Landing,19,1,1,653,0
0:51:02,0:51:14,The Crownlands,King's Landing,19,12,1,654,0
0:51:14,0:51:41,The Crownlands,King's Landing,19,27,2,655,0
0:51:47,0:51:58,The Crownlands,King's Landing,19,11,2,656,0
0:51:58,0:52:02,The Crownlands,King's Landing,19,4,2,657,0
0:52:08,0:52:13,The Crownlands,King's Landing,19,5,2,658,0
0:52:13,0:52:26,The Crownlands,King's Landing,19,13,2,659,0
0:52:26,0:52:32,The Crownlands,King's Landing,19,6,3,660,0
0:52:36,0:52:39,The Crownlands,King's Landing,19,3,1,661,0
0:52:42,0:52:45,The Crownlands,King's Landing,19,3,1,662,0
0:52:45,0:53:04,The Crownlands,King's Landing,19,19,4,663,0
0:01:54,0:02:45,The Crownlands,King's Landing,20,51,3,664,0
0:02:45,0:03:34,The Crownlands,King's Landing,20,49,2,665,0
0:03:34,0:04:37,The Crownlands,King's Landing,20,63,9,666,0
0:04:37,0:08:07,The Crownlands,King's Landing,20,210,8,667,0
0:08:07,0:09:22,The Crownlands,King's Landing,20,75,2,668,0
0:09:22,0:11:49,The Crownlands,King's Landing,20,147,2,669,0
0:11:49,0:13:24,The Riverlands,East to King's Landing,20,95,2,670,0
0:13:24,0:16:47,The Riverlands,East to King's Landing,20,203,4,671,2
0:16:47,0:18:31,The Westerlands,Camp of the North,20,104,2,672,0
0:18:31,0:22:05,The Crownlands,Dragonstone,20,214,2,673,0
0:22:05,0:26:49,The North,Winterfell,20,284,2,674,0
0:26:49,0:28:28,The North,Winterfell,20,99,3,675,0
0:28:28,0:28:54,The North,Winterfell,20,26,4,676,0
0:28:54,0:30:11,The Crownlands,King's Landing,20,77,3,677,0
0:30:11,0:30:46,The Crownlands,King's Landing,20,35,4,678,0
0:30:46,0:33:32,The Crownlands,King's Landing,20,166,2,679,0
0:33:32,0:34:23,The Westerlands,Camp of the North,20,51,3,680,0
0:34:23,0:35:26,Qarth,NA,20,63,3,681,0
0:35:26,0:35:41,Qarth,NA,20,15,2,682,0
0:35:41,0:36:04,Qarth,NA,20,23,2,683,0
0:36:04,0:36:31,Qarth,NA,20,27,1,684,0
0:36:31,0:36:43,The Riverlands,Outside Harrenhal,20,12,3,685,0
0:36:43,0:37:00,The Riverlands,Outside Harrenhal,20,17,4,686,0
0:37:00,0:39:12,The Riverlands,Outside Harrenhal,20,132,2,687,0
0:39:12,0:39:36,The Riverlands,Outside Harrenhal,20,24,3,688,0
0:39:36,0:40:49,The North,Winterfell,20,73,6,689,0
0:40:49,0:42:29,The North,Winterfell,20,100,5,690,0
0:42:29,0:43:08,The North,Winterfell,20,39,2,691,1
0:43:08,0:43:35,The North,Winterfell,20,27,6,692,0
0:43:35,0:44:28,Qarth,NA,20,53,1,693,0
0:44:28,0:46:11,Qarth,King's Landing,20,103,1,694,0
0:46:11,0:46:51,Qarth,The Wall,20,40,1,695,0
0:46:51,0:49:31,Qarth,Vaes Dothrak,20,160,3,696,1
0:49:31,0:51:47,Qarth,NA,20,136,5,697,1
0:51:47,0:54:51,North of the Wall,Frostfang Mountains,20,184,4,698,1
0:54:51,0:55:31,North of the Wall,Frostfang Mountains,20,40,2,699,0
0:55:31,0:56:05,Qarth,NA,20,34,8,700,0
0:56:05,0:57:08,Qarth,NA,20,63,8,701,2
0:57:08,0:57:20,Qarth,NA,20,12,3,702,0
0:57:20,0:57:53,Qarth,NA,20,33,3,703,0
0:57:53,0:58:11,Qarth,NA,20,18,4,704,0
0:58:11,0:59:54,North of the Wall,Fist of the First Men,20,103,3,705,0
0:59:54,1:00:24,North of the Wall,Fist of the First Men,20,30,1,706,0
1:00:24,1:01:23,North of the Wall,Fist of the First Men,20,59,2,707,0
1:01:23,1:02:04,North of the Wall,Fist of the First Men,20,41,1,708,0
0:00:17,0:01:03,North of the Wall,Fist of the First Men,21,46,1,709,0
0:01:03,0:01:28,North of the Wall,Fist of the First Men,21,25,2,710,1
0:01:28,0:01:50,North of the Wall,Fist of the First Men,21,22,2,711,0
0:01:50,0:02:06,North of the Wall,Fist of the First Men,21,16,3,712,0
0:02:06,0:02:19,North of the Wall,Fist of the First Men,21,13,4,713,1
0:02:19,0:03:17,North of the Wall,Fist of the First Men,21,58,7,714,1
0:05:05,0:05:39,North of the Wall,Frostfang Mountains,21,34,3,715,0
0:05:47,0:06:40,North of the Wall,Frostfang Mountains,21,53,3,716,0
0:06:40,0:07:40,North of the Wall,Frostfang Mountains,21,60,3,717,0
0:07:40,0:09:37,North of the Wall,Frostfang Mountains,21,117,5,718,0
0:09:37,0:12:28,North of the Wall,Frostfang Mountains,21,171,3,719,0
0:12:34,0:13:16,The Crownlands,King's Landing,21,42,2,720,0
0:13:16,0:13:36,The Crownlands,King's Landing,21,20,3,721,0
0:13:36,0:17:04,The Crownlands,King's Landing,21,208,2,722,0
0:17:04,0:17:57,The Crownlands,King's Landing,21,53,4,723,0
0:17:57,0:18:00,The Crownlands,King's Landing,21,3,3,724,0
0:18:00,0:18:51,The Crownlands,King's Landing,21,51,3,725,0
0:18:51,0:19:58,The Crownlands,Blackwater Bay,21,67,1,726,0
0:19:58,0:20:39,The Crownlands,Blackwater Bay,21,41,2,727,0
0:20:39,0:23:32,The Crownlands,Blackwater Bay,21,173,2,728,0
0:23:32,0:24:07,The Riverlands,Harrenhal,21,35,2,729,0
0:24:07,0:24:37,The Riverlands,Harrenhal,21,30,1,730,0
0:24:37,0:25:00,The Riverlands,Harrenhal,21,23,2,731,0
0:25:00,0:26:45,The Riverlands,Harrenhal,21,105,6,732,0
0:26:45,0:31:42,The Crownlands,King's Landing,21,297,2,733,0
0:31:42,0:32:45,The Crownlands,King's Landing,21,63,2,734,0
0:32:45,0:33:19,The Crownlands,King's Landing,21,34,4,735,0
0:33:19,0:34:13,The Crownlands,King's Landing,21,54,2,736,0
0:34:13,0:35:23,The Crownlands,King's Landing,21,70,4,737,0
0:35:23,0:35:48,The Summer Sea,NA,21,25,5,738,0
0:35:48,0:36:13,The Summer Sea,NA,21,25,3,739,0
0:36:13,0:37:12,The Summer Sea,NA,21,59,2,740,0
0:37:12,0:37:31,The Crownlands,Dragonstone,21,19,1,741,0
0:37:31,0:40:13,The Crownlands,Dragonstone,21,162,3,742,0
0:40:13,0:40:26,The Crownlands,King's Landing,21,13,1,743,0
0:40:26,0:40:30,The Crownlands,King's Landing,21,4,1,744,0
0:40:45,0:41:15,The Crownlands,King's Landing,21,30,3,745,0
0:41:15,0:41:30,The Crownlands,King's Landing,21,15,2,746,0
0:41:30,0:41:39,The Crownlands,King's Landing,21,9,2,747,0
0:41:39,0:42:56,The Crownlands,King's Landing,21,77,3,748,0
0:42:56,0:43:18,The Crownlands,King's Landing,21,22,2,749,0
0:43:18,0:45:50,The Crownlands,King's Landing,21,152,4,750,0
0:45:50,0:46:04,Astapor,Slaver's Bay,21,14,1,751,0
0:46:04,0:50:09,Astapor,NA,21,245,5,752,0
0:50:09,0:51:57,Astapor,NA,21,108,4,753,0
0:51:57,0:53:06,Astapor,NA,21,69,3,754,0
0:01:54,0:02:42,The North,Outside Winterfell,22,48,2,755,0
0:02:42,0:02:59,The North,Outside Winterfell,22,17,4,756,0
0:02:59,0:03:07,The North,Outside Winterfell,22,8,1,757,0
0:03:07,0:03:20,The North,Outside Winterfell,22,13,3,758,0
0:03:20,0:04:28,The North,North to the Wall,22,68,6,759,0
0:04:28,0:05:05,The Riverlands,Harrenhal,22,37,2,760,0
0:05:05,0:05:28,The Riverlands,Harrenhal,22,23,3,761,0
0:05:28,0:06:30,The Riverlands,Harrenhal,22,62,2,762,0
0:06:30,0:07:13,The North,The Dreadfort,22,43,2,763,0
0:07:13,0:09:50,The Riverlands,East to King's Landing,22,157,2,764,0
0:09:50,0:10:51,The Riverlands,East to King's Landing,22,61,3,765,0
0:10:51,0:11:20,The Crownlands,King's Landing,22,29,3,766,0
0:11:20,0:12:50,The Crownlands,King's Landing,22,90,2,767,0
0:12:50,0:13:02,The Crownlands,King's Landing,22,12,3,768,0
0:13:02,0:14:13,The Crownlands,King's Landing,22,71,2,769,0
0:14:13,0:14:33,The Crownlands,King's Landing,22,20,3,770,0
0:14:33,0:15:00,The Crownlands,King's Landing,22,27,2,771,0
0:15:00,0:15:18,The Crownlands,King's Landing,22,18,3,772,0
0:15:18,0:18:09,The Crownlands,King's Landing,22,171,3,773,0
0:18:09,0:18:31,The Crownlands,King's Landing,22,22,4,774,0
0:18:31,0:19:47,The Crownlands,King's Landing,22,76,3,775,0
0:19:47,0:19:54,The Crownlands,King's Landing,22,7,4,776,0
0:19:54,0:21:00,The Riverlands,To Riverrun,22,66,4,777,0
0:21:00,0:24:23,The Riverlands,To Riverrun,22,203,2,778,0
0:24:23,0:25:29,North of the Wall,Wildlings March South,22,66,2,779,0
0:25:29,0:26:46,North of the Wall,Wildlings March South,22,77,5,780,0
0:26:46,0:27:37,North of the Wall,Nightswatch March South,22,51,2,781,0
0:27:37,0:27:49,North of the Wall,Nightswatch March South,22,12,5,782,0
0:27:49,0:29:26,North of the Wall,Nightswatch March South,22,97,5,783,0
0:29:26,0:30:00,The North,North to the Wall,22,34,3,784,0
0:30:00,0:30:14,The North,North to the Wall,22,14,2,785,0
0:30:14,0:30:43,The North,North to the Wall,22,29,3,786,0
0:30:43,0:32:00,The North,North to the Wall,22,77,5,787,0
0:32:00,0:32:57,The Riverlands,North to the Red Fork,22,57,3,788,0
0:32:57,0:36:06,The Riverlands,North to the Red Fork,22,189,5,789,0
0:36:06,0:39:27,The Crownlands,King's Landing,22,201,2,790,0
0:39:27,0:39:35,The Crownlands,King's Landing,22,8,1,791,0
